Epochs: 48, Time: 15.90, Train Loss: 4.696e-05, Test Loss: 4.958e-04
Epochs: 49, Time: 15.95, Train Loss: 4.676e-05, Test Loss: 4.897e-04
Epochs: 50, Time: 15.92, Train Loss: 4.581e-05, Test Loss: 4.891e-04
Epochs: 51, Time: 15.90, Train Loss: 4.554e-05, Test Loss: 4.904e-04
Epochs: 52, Time: 15.93, Train Loss: 4.554e-05, Test Loss: 4.878e-04
Epochs: 53, Time: 15.89, Train Loss: 4.552e-05, Test Loss: 4.895e-04
Epochs: 54, Time: 15.92, Train Loss: 4.557e-05, Test Loss: 4.882e-04
Epochs: 55, Time: 15.93, Train Loss: 4.537e-05, Test Loss: 4.875e-04
Epochs: 56, Time: 15.90, Train Loss: 4.546e-05, Test Loss: 4.873e-04
Epochs: 57, Time: 15.95, Train Loss: 4.577e-05, Test Loss: 4.882e-04
Epochs: 58, Time: 15.89, Train Loss: 4.573e-05, Test Loss: 4.916e-04
Epochs: 59, Time: 15.92, Train Loss: 4.587e-05, Test Loss: 4.899e-04
Epochs: 60, Time: 15.94, Train Loss: 4.582e-05, Test Loss: 4.914e-04
Epochs: 61, Time: 15.90, Train Loss: 4.639e-05, Test Loss: 4.919e-04
Epochs: 62, Time: 15.92, Train Loss: 4.646e-05, Test Loss: 4.936e-04
Epochs: 63, Time: 15.86, Train Loss: 4.589e-05, Test Loss: 4.946e-04
Epochs: 64, Time: 15.92, Train Loss: 4.617e-05, Test Loss: 4.897e-04
Epochs: 65, Time: 15.90, Train Loss: 4.594e-05, Test Loss: 4.932e-04
Epochs: 66, Time: 15.87, Train Loss: 4.561e-05, Test Loss: 4.884e-04
Epochs: 67, Time: 15.92, Train Loss: 4.567e-05, Test Loss: 4.895e-04
Epochs: 68, Time: 15.87, Train Loss: 4.591e-05, Test Loss: 4.888e-04
Epochs: 69, Time: 15.91, Train Loss: 4.592e-05, Test Loss: 4.957e-04
Epochs: 70, Time: 15.92, Train Loss: 4.560e-05, Test Loss: 4.886e-04
Epochs: 71, Time: 15.89, Train Loss: 4.560e-05, Test Loss: 4.887e-04
Epochs: 72, Time: 15.95, Train Loss: 4.545e-05, Test Loss: 4.889e-04
Epochs: 73, Time: 15.91, Train Loss: 4.577e-05, Test Loss: 4.895e-04
Epochs: 74, Time: 15.98, Train Loss: 4.564e-05, Test Loss: 4.879e-04
Epochs: 75, Time: 15.92, Train Loss: 4.571e-05, Test Loss: 4.927e-04
Epochs: 76, Time: 15.91, Train Loss: 4.585e-05, Test Loss: 5.009e-04
Epochs: 77, Time: 15.95, Train Loss: 4.580e-05, Test Loss: 4.900e-04
Epochs: 78, Time: 15.90, Train Loss: 4.582e-05, Test Loss: 4.888e-04
Epochs: 79, Time: 15.95, Train Loss: 4.572e-05, Test Loss: 4.915e-04
Epochs: 80, Time: 15.94, Train Loss: 4.638e-05, Test Loss: 5.003e-04
Epochs: 81, Time: 15.91, Train Loss: 4.606e-05, Test Loss: 4.905e-04
Epochs: 82, Time: 15.95, Train Loss: 4.563e-05, Test Loss: 4.902e-04
Epochs: 83, Time: 15.91, Train Loss: 4.585e-05, Test Loss: 4.948e-04
Epochs: 84, Time: 15.94, Train Loss: 4.658e-05, Test Loss: 4.894e-04
Epochs: 85, Time: 15.92, Train Loss: 4.612e-05, Test Loss: 4.886e-04
Epochs: 86, Time: 15.90, Train Loss: 4.577e-05, Test Loss: 4.909e-04
Epochs: 87, Time: 15.92, Train Loss: 4.576e-05, Test Loss: 4.908e-04
Epochs: 88, Time: 15.88, Train Loss: 4.558e-05, Test Loss: 4.873e-04
Epochs: 89, Time: 15.93, Train Loss: 4.564e-05, Test Loss: 4.885e-04
Epochs: 90, Time: 15.91, Train Loss: 4.571e-05, Test Loss: 5.006e-04
Epochs: 91, Time: 15.88, Train Loss: 4.575e-05, Test Loss: 4.880e-04
Epochs: 92, Time: 15.90, Train Loss: 4.562e-05, Test Loss: 4.919e-04
Epochs: 93, Time: 15.87, Train Loss: 4.603e-05, Test Loss: 4.928e-04
Epochs: 94, Time: 15.90, Train Loss: 4.585e-05, Test Loss: 4.927e-04
Epochs: 95, Time: 15.91, Train Loss: 4.595e-05, Test Loss: 4.977e-04
Epochs: 96, Time: 15.88, Train Loss: 4.601e-05, Test Loss: 4.979e-04
Epochs: 97, Time: 15.94, Train Loss: 4.624e-05, Test Loss: 4.969e-04
Epochs: 98, Time: 15.91, Train Loss: 4.657e-05, Test Loss: 5.001e-04
Epochs: 99, Time: 15.95, Train Loss: 4.645e-05, Test Loss: 4.917e-04
Epochs: 100, Time: 15.93, Train Loss: 4.581e-05, Test Loss: 4.896e-04
Epochs: 101, Time: 15.91, Train Loss: 4.551e-05, Test Loss: 4.897e-04
Epochs: 102, Time: 15.95, Train Loss: 4.554e-05, Test Loss: 4.929e-04
Epochs: 103, Time: 15.91, Train Loss: 4.545e-05, Test Loss: 4.873e-04
Epochs: 104, Time: 15.93, Train Loss: 4.565e-05, Test Loss: 4.887e-04
Epochs: 105, Time: 15.91, Train Loss: 4.570e-05, Test Loss: 4.881e-04
Epochs: 106, Time: 15.92, Train Loss: 4.587e-05, Test Loss: 4.896e-04
Epochs: 107, Time: 15.93, Train Loss: 4.560e-05, Test Loss: 4.877e-04
Epochs: 108, Time: 15.87, Train Loss: 4.542e-05, Test Loss: 4.863e-04
Epochs: 109, Time: 15.93, Train Loss: 4.534e-05, Test Loss: 4.875e-04
Epochs: 110, Time: 15.90, Train Loss: 4.530e-05, Test Loss: 4.862e-04
Epochs: 111, Time: 15.90, Train Loss: 4.526e-05, Test Loss: 4.867e-04
Epochs: 112, Time: 15.93, Train Loss: 4.533e-05, Test Loss: 4.870e-04
Epochs: 113, Time: 15.87, Train Loss: 4.534e-05, Test Loss: 4.856e-04
Epochs: 114, Time: 15.92, Train Loss: 4.540e-05, Test Loss: 4.858e-04
Epochs: 115, Time: 15.91, Train Loss: 4.531e-05, Test Loss: 4.854e-04
Epochs: 116, Time: 15.90, Train Loss: 4.533e-05, Test Loss: 4.870e-04
Epochs: 117, Time: 15.94, Train Loss: 4.524e-05, Test Loss: 4.921e-04
Epochs: 118, Time: 15.89, Train Loss: 4.527e-05, Test Loss: 4.857e-04
Epochs: 119, Time: 15.93, Train Loss: 4.528e-05, Test Loss: 4.861e-04
